    2189	crates/edit_prediction_metrics/src/reversal.rs
    2187	crates/agent_skills/agent_skills.rs
    2163	crates/agent_ui/src/inline_assistant.rs
    2153	crates/diagnostics/src/diagnostics_tests.rs
    2140	crates/workspace/src/pane_group.rs
    2129	crates/project/src/agent_server_store.rs
    2109	crates/edit_prediction_cli/src/pull_examples.rs
    2100	crates/repl/src/notebook/notebook_ui.rs
    2096	crates/extensions_ui/src/extensions_ui.rs
    2080	crates/remote/src/remote_client.rs
    2077	crates/debugger_ui/src/session/running.rs
    2073	crates/language_models/src/provider/llama_cpp.rs
    2063	crates/debugger_ui/src/debugger_panel.rs
    2056	crates/languages/src/go.rs
    2051	crates/vim/src/visual.rs
    2043	crates/agent/src/tools/read_file_tool.rs
    2040	crates/editor/src/code_context_menus.rs
    2037	crates/file_finder/src/file_finder.rs
    2019	crates/agent_ui/src/buffer_codegen.rs
    1997	crates/mav/src/main.rs
    1995	crates/extension_host/src/extension_host.rs
    1993	crates/language/src/language.rs
    1981	crates/terminal/src/alacritty/hyperlinks.rs
    1975	crates/project/src/debugger/dap_command.rs
    1974	crates/gpui_linux/src/linux/x11/window.rs
    1957	crates/gpui_windows/src/directx_renderer.rs
    1947	crates/vim/src/state.rs
    1937	crates/workspace/src/item.rs
    1930	crates/gpui_wgpu/src/wgpu_renderer.rs
    1928	crates/shell_command_parser/src/shell_command_parser.rs
    1923	crates/language_models/src/provider/copilot_chat.rs
    1920	crates/gpui_windows/src/direct_write.rs
    1920	crates/copilot_chat/src/copilot_chat.rs
    1903	crates/sum_tree/src/sum_tree.rs
    1901	crates/copilot/src/copilot.rs
    1896	crates/workspace/src/notifications.rs
    1888	crates/editor/src/edit_prediction_tests.rs
    1886	crates/call/src/call_impl/room.rs
    1856	crates/vim/src/surrounds.rs
    1840	crates/editor/src/code_lens.rs
    1836	crates/zeta_prompt/src/multi_region.rs
    1831	crates/markdown/src/parser.rs
    1830	crates/project/src/buffer_store.rs
    1826	crates/agent_ui/src/inline_prompt_editor.rs
    1814	crates/agent_settings/src/agent_settings.rs
    1805	crates/project/src/context_server_store.rs
    1799	crates/gpui_macos/src/metal_renderer.rs
    1794	crates/project/tests/integration/git_store.rs
    1793	crates/sandbox/src/windows_wsl.rs
    1783	crates/git_ui/src/worktree_service.rs
    1777	crates/collab/tests/integration/remote_editing_collaboration_tests.rs
    1771	crates/dev_container/src/lib.rs
    1767	crates/settings_ui/src/pages/skill_creator.rs
    1758	crates/editor/src/display_map/wrap_map.rs
    1753	crates/editor/src/display_map/tab_map.rs
    1746	crates/agent_ui/src/thread_worktree_archive.rs
    1735	crates/gpui_linux/src/linux/wayland/window.rs
    1726	crates/edit_prediction_ui/src/edit_prediction_button.rs
    1709	crates/language_models/src/provider/bedrock.rs
    1706	crates/edit_prediction_cli/src/main.rs
    1688	crates/languages/src/typescript.rs
    1687	crates/collab/tests/integration/random_project_collaboration_tests.rs
    1685	crates/editor/src/bracket_colorization.rs
    1685	crates/dev_container/src/devcontainer_json.rs
    1685	crates/agent_ui/src/agent_configuration.rs
    1684	assets/keymaps/default-macos.json
    1680	crates/gpui_windows/src/events.rs
    1678	crates/edit_prediction_cli/src/format_prompt.rs
    1671	crates/debugger_ui/src/new_process_modal.rs
    1664	crates/debugger_ui/src/session/running/variable_list.rs
    1643	crates/project/src/project_settings.rs
    1636	crates/language/src/syntax_map/syntax_map_tests.rs
    1625	crates/gpui_windows/src/window.rs
    1622	crates/fs/src/fs_watcher.rs
    1621	crates/ui/src/components/scrollbar.rs
    1613	crates/settings_ui/src/pages/mcp_servers_page.rs
    1609	crates/vim/src/normal/search.rs
    1604	crates/language_models/src/provider/open_router.rs
    1604	crates/agent_ui/src/threads_archive_view.rs
    1603	assets/keymaps/default-windows.json
    1588	crates/fs/src/fake_git_repo.rs
    1585	crates/workspace/src/dock.rs
    1583	crates/auto_update/src/auto_update.rs
    1582	assets/keymaps/default-linux.json
    1577	crates/gpui/src/text_system/line_wrapper.rs
    1557	crates/language_models/src/provider/openai_subscribed.rs
    1550	crates/gpui/src/style.rs
    1548	crates/edit_prediction_cli/src/reorder_patch.rs
    1524	crates/keymap_editor/src/ui_components/keystroke_input.rs
    1517	crates/json_schema_store/src/schemas/tsconfig.json
    1517	crates/debugger_ui/src/session/running/breakpoint_list.rs
    1514	crates/editor/src/completions.rs
    1509	crates/editor/src/movement.rs
